43
50
1949
Year	Mnth	Day	Hr	dayl(s)	PRCP(mm/day)	PET(mm/day)	Flag
1972	12	3	12	35000	0	1.5462	1
1972	12	4	12	35000	4.0874	1.0402	-1
1972	12	5	12	35000	10.207	0.5612	0
1972	12	6	12	35000	28.535	0.7571	0
1972	12	7	12	35000	0.403	1.2517	0
1972	12	8	12	35000	0	0.818	-1
1972	12	9	12	35000	0.8163	1.1413	1
1972	12	10	12	35000	4.7048	0.51	1
1972	12	11	12	35000	0.5227	0.2409	-1
1972	12	12	12	35000	4.4428	0.8701	-1
1972	12	13	12	35000	2.0981	0.3427	1
1972	12	14	12	35000	9.6878	0.2181	0
1972	12	15	12	35000	25.156	0.6097	-1
1972	12	16	12	35000	0	1.9169	0
1972	12	17	12	35000	0	1.3925	0
1972	12	18	12	35000	0	1.511	-1
1972	12	19	12	35000	7.8152	0.8471	-1
1972	12	20	12	35000	68.795	0.1769	-1
1972	12	21	12	35000	15.631	0.2813	1
1972	12	22	12	35000	0.2399	0.4109	1
1972	12	23	12	35000	0	0.2995	-1
1972	12	24	12	35000	0	0.9871	1
1972	12	25	12	35000	0	1.056	1
1972	12	26	12	35000	0	0.6027	-1
1972	12	27	12	35000	0	1.5793	0
1972	12	28	12	35000	0	1.5206	-1
1972	12	29	12	35000	0	1.1227	-1
1972	12	30	12	35000	48.283	0.8329	-1
1972	12	31	12	35000	0.1087	1.1473	-1
1973	1	1	12	35000	5.5196	0.8001	0
1973	1	2	12	35000	6.0446	0.8342	-1
1973	1	3	12	35000	14.117	0.4079	-1
1973	1	4	12	35000	0	0.7307	0
1973	1	5	12	35000	3.5964	0.3323	1
1973	1	6	12	35000	4.9743	0.5024	-1
1973	1	7	12	35000	20.975	0.3776	-1
1973	1	8	12	35000	0.0092	0.3513	-1
1973	1	9	12	35000	0	0.4605	0
1973	1	10	12	35000	0.2047	0.56	-1
1973	1	11	12	35000	0	0.9384	-1
1973	1	12	12	35000	0.6717	1.1376	-1
1973	1	13	12	35000	0	0.8754	0
1973	1	14	12	35000	0	1.3582	0
1973	1	15	12	35000	0	1.9529	-1
1973	1	16	12	35000	0	1.9689	1
1973	1	17	12	35000	0	0.8885	-1
1973	1	18	12	35000	0.384	0.846	0
1973	1	19	12	35000	0	2.1936	0
1973	1	20	12	35000	0.014	1.1402	-1
1973	1	21	12	35000	24.111	1.8144	-1
1973	1	22	12	35000	0	2.6594	-1
1973	1	23	12	35000	0	1.5336	0
1973	1	24	12	35000	0	1.6911	0
1973	1	25	12	35000	1.1379	0.9456	0
1973	1	26	12	35000	3.6009	0.6998	1
1973	1	27	12	35000	3.3088	1.899	-1
1973	1	28	12	35000	0.0035	0.5169	0
1973	1	29	12	35000	0	1.2876	-1
1973	1	30	12	35000	0	0.8687	1
1973	1	31	12	35000	0	0.8216	-1
1973	2	1	12	35000	40.526	1.0898	1
1973	2	2	12	35000	0	2.2774	-1
1973	2	3	12	35000	0	2.3626	-1
1973	2	4	12	35000	0	1.9519	-1
1973	2	5	12	35000	0	1.8652	1
1973	2	6	12	35000	0	0.7959	-1
1973	2	7	12	35000	1.0697	0.845	0
1973	2	8	12	35000	30.302	0.4538	-1
1973	2	9	12	35000	0.0893	0.9261	-1
1973	2	10	12	35000	0	1.8344	-1
1973	2	11	12	35000	0	1.2928	0
1973	2	12	12	35000	0	1.1677	-1
1973	2	13	12	35000	62.987	0.7993	-1
1973	2	14	12	35000	0	0.4629	-1
1973	2	15	12	35000	0.1319	1.7409	-1
1973	2	16	12	35000	0	1.4071	-1
1973	2	17	12	35000	0	0.7196	0
1973	2	18	12	35000	0	1.846	-1
1973	2	19	12	35000	0	1.549	-1
1973	2	20	12	35000	0	1.4958	0
1973	2	21	12	35000	0	0.8423	-1
1973	2	22	12	35000	0.132	1.5593	-1
1973	2	23	12	35000	0	1.933	0
1973	2	24	12	35000	4.6626	2.272	0
1973	2	25	12	35000	0.0049	2.1364	1
1973	2	26	12	35000	0	2.1594	1
1973	2	27	12	35000	0	2.8622	1
1973	2	28	12	35000	0	2.5957	-1
1973	3	1	12	35000	0.0073	1.2177	1
1973	3	2	12	35000	25.242	1.5836	-1
1973	3	3	12	35000	0	2.314	-1
1973	3	4	12	35000	22.033	2.0051	1
1973	3	5	12	35000	0	1.0631	0
1973	3	6	12	35000	26.067	1.8771	0
1973	3	7	12	35000	0.0095	3.7442	1
1973	3	8	12	35000	0	0.6746	-1
1973	3	9	12	35000	0.8271	2.1584	0
1973	3	10	12	35000	3.5693	1.2315	-1
1973	3	11	12	35000	38.42	3.0044	1
1973	3	12	12	35000	0	3.7202	-1
1973	3	13	12	35000	0	1.3215	-1
1973	3	14	12	35000	0	1.9568	1
1973	3	15	12	35000	0.0841	1.8382	-1
1973	3	16	12	35000	45.04	0.9261	-1
1973	3	17	12	35000	0	3.5137	0
1973	3	18	12	35000	0	3.4239	-1
1973	3	19	12	35000	0	2.3734	0
1973	3	20	12	35000	6.2408	1.5561	0
1973	3	21	12	35000	0	2.199	-1
1973	3	22	12	35000	0	2.3032	1
1973	3	23	12	35000	0	3.5667	-1
1973	3	24	12	35000	102.14	1.0181	-1
1973	3	25	12	35000	1.0709	3.7769	1
1973	3	26	12	35000	0	1.2494	-1
1973	3	27	12	35000	0	1.66	0
1973	3	28	12	35000	4.3008	2.5309	0
1973	3	29	12	35000	0	0.8859	-1
1973	3	30	12	35000	90.728	0.7597	-1
1973	3	31	12	35000	3.8238	3.5815	0
1973	4	1	12	35000	0	5.5862	-1
1973	4	2	12	35000	0	2.2963	-1
1973	4	3	12	35000	4.2795	1.0596	-1
1973	4	4	12	35000	0	1.4186	-1
1973	4	5	12	35000	0	3.554	-1
1973	4	6	12	35000	1.4495	1.3569	-1
1973	4	7	12	35000	42.557	0.7606	-1
1973	4	8	12	35000	0.2694	4.7504	-1
1973	4	9	12	35000	2.181	3.2372	1
1973	4	10	12	35000	0	4.8882	-1
1973	4	11	12	35000	0	4.4743	1
1973	4	12	12	35000	0	4.9835	-1
1973	4	13	12	35000	0	4.3584	-1
1973	4	14	12	35000	0.8086	5.0521	-1
1973	4	15	12	35000	0.0027	2.0894	0
1973	4	16	12	35000	30.906	1.1654	0
1973	4	17	12	35000	38.849	1.3074	-1
1973	4	18	12	35000	30.21	3.4732	0
1973	4	19	12	35000	0	2.1149	1
1973	4	20	12	35000	0.232	4.5685	-1
1973	4	21	12	35000	0	3.3739	-1
1973	4	22	12	35000	0.1134	2.6876	1
1973	4	23	12	35000	0	1.6604	1
1973	4	24	12	35000	56.711	1.8877	-1
1973	4	25	12	35000	44.698	2.1424	-1
1973	4	26	12	35000	13.669	2.1546	1
1973	4	27	12	35000	0	3.7196	0
1973	4	28	12	35000	0	5.7008	0
1973	4	29	12	35000	0	6.0831	-1
1973	4	30	12	35000	0.712	3.8533	1
1973	5	1	12	35000	0.3439	2.0698	-1
1973	5	2	12	35000	16.573	2.4044	-1
1973	5	3	12	35000	1.166	4.2448	-1
1973	5	4	12	35000	0	6.0468	-1
1973	5	5	12	35000	0	6.0601	1
1973	5	6	12	35000	4.8784	1.6285	1
1973	5	7	12	35000	53.959	1.5062	0
1973	5	8	12	35000	13.115	6.3826	0
1973	5	9	12	35000	0	6.5848	1
1973	5	10	12	35000	0	7.373	-1
1973	5	11	12	35000	0.1265	4.7999	-1
1973	5	12	12	35000	4.6238	1.5319	-1
1973	5	13	12	35000	0.5374	4.5748	1
1973	5	14	12	35000	0	5.6848	-1
1973	5	15	12	35000	0	3.9376	1
1973	5	16	12	35000	0	6.6255	-1
1973	5	17	12	35000	0	6.8161	-1
1973	5	18	12	35000	0	4.3857	-1
1973	5	19	12	35000	1.0363	7.301	0
1973	5	20	12	35000	2.2692	3.2631	0
1973	5	21	12	35000	0	3.0998	-1
1973	5	22	12	35000	0	3.7772	1
1973	5	23	12	35000	21.139	3.8837	1
1973	5	24	12	35000	4.9448	5.2124	0
1973	5	25	12	35000	4.2385	4.1908	-1
1973	5	26	12	35000	12.691	2.673	-1
1973	5	27	12	35000	14.549	1.9639	-1
1973	5	28	12	35000	0	7.4112	-1
1973	5	29	12	35000	0	6.1603	0
1973	5	30	12	35000	0	6.1727	1
1973	5	31	12	35000	11.272	4.8335	-1
1973	6	1	12	35000	2.9885	1.7855	0
1973	6	2	12	35000	0	4.1118	-1
1973	6	3	12	35000	0	5.3881	1
1973	6	4	12	35000	0.2639	3.5941	0
1973	6	5	12	35000	13.064	3.5123	-1
1973	6	6	12	35000	0.0248	2.4078	-1
1973	6	7	12	35000	9.6174	2.3491	1
1973	6	8	12	35000	9.1554	3.3123	-1
1973	6	9	12	35000	1.2043	3.7405	-1
1973	6	10	12	35000	0	3.467	1
1973	6	11	12	35000	4.3842	2.046	-1
1973	6	12	12	35000	0	3.3458	0
1973	6	13	12	35000	0.4786	4.2483	-1
1973	6	14	12	35000	0	4.0644	-1
1973	6	15	12	35000	5.9856	3.0038	0
1973	6	16	12	35000	0	3.4303	0
1973	6	17	12	35000	0.097	4.633	-1
1973	6	18	12	35000	0	6.0609	1
1973	6	19	12	35000	0	5.5802	-1
1973	6	20	12	35000	6.8097	4.0147	0
1973	6	21	12	35000	18.992	4.0481	1
1973	6	22	12	35000	0	4.07	0
1973	6	23	12	35000	0	2.7778	0
1973	6	24	12	35000	0	3.1635	0
1973	6	25	12	35000	0	7.8468	0
1973	6	26	12	35000	1.2793	4.8355	-1
1973	6	27	12	35000	9.2699	4.107	-1
1973	6	28	12	35000	0	4.412	1
1973	6	29	12	35000	0	6.3331	0
1973	6	30	12	35000	0	2.7718	-1
1973	7	1	12	35000	0	5.0611	-1
1973	7	2	12	35000	5.0399	5.6442	-1
1973	7	3	12	35000	18.79	3.5429	0
1973	7	4	12	35000	15.452	4.7185	0
1973	7	5	12	35000	15.475	3.175	-1
1973	7	6	12	35000	5.3802	1.6195	-1
1973	7	7	12	35000	3.3968	2.7194	-1
1973	7	8	12	35000	3.6315	5.1115	0
1973	7	9	12	35000	0	6.4248	0
1973	7	10	12	35000	0.7115	5.7986	-1
1973	7	11	12	35000	1.968	4.8368	-1
1973	7	12	12	35000	0	7.7577	0
1973	7	13	12	35000	9.0405	6.4136	-1
1973	7	14	12	35000	0	5.9187	0
1973	7	15	12	35000	0	6.3112	-1
1973	7	16	12	35000	0	5.4957	0
1973	7	17	12	35000	8.9305	3.0691	1
1973	7	18	12	35000	2.7953	3.186	-1
1973	7	19	12	35000	15.786	3.835	0
1973	7	20	12	35000	0	4.2697	0
1973	7	21	12	35000	2.3767	5.032	0
1973	7	22	12	35000	0.1449	4.478	-1
1973	7	23	12	35000	0	6.7711	1
1973	7	24	12	35000	4.2923	5.3069	-1
1973	7	25	12	35000	1.3888	2.7617	-1
1973	7	26	12	35000	8.5376	2.0376	-1
1973	7	27	12	35000	0.7414	3.1675	0
1973	7	28	12	35000	0.1043	6.2865	-1
1973	7	29	12	35000	1.3272	3.122	-1
1973	7	30	12	35000	1.1469	3.6587	-1
1973	7	31	12	35000	2.7126	2.8677	1
1973	8	1	12	35000	8.537	1.7182	-1
1973	8	2	12	35000	0.0003	5.2862	0
1973	8	3	12	35000	0	6.0071	-1
1973	8	4	12	35000	0	5.6671	-1
1973	8	5	12	35000	0	5.2996	-1
1973	8	6	12	35000	4.9842	4.2444	-1
1973	8	7	12	35000	1.0356	4.6031	1
1973	8	8	12	35000	1.757	6.4569	0
1973	8	9	12	35000	0	6.161	-1
1973	8	10	12	35000	0.6717	5.7625	-1
1973	8	11	12	35000	7.3933	5.7199	1
1973	8	12	12	35000	4.1512	4.1277	-1
1973	8	13	12	35000	0.877	3.6403	-1
1973	8	14	12	35000	28.55	3.5807	1
1973	8	15	12	35000	0.0039	4.8583	1
1973	8	16	12	35000	39.718	2.7087	0
1973	8	17	12	35000	6.6771	1.7252	-1
1973	8	18	12	35000	0.001	1.9904	1
1973	8	19	12	35000	0	5.574	-1
1973	8	20	12	35000	0	6.4425	1
1973	8	21	12	35000	0	7.39	-1
1973	8	22	12	35000	0	7.1857	-1
1973	8	23	12	35000	0	6.3672	1
1973	8	24	12	35000	0	5.9465	-1
1973	8	25	12	35000	0	5.0459	0
1973	8	26	12	35000	0.1043	5.4657	1
1973	8	27	12	35000	0.088	5.428	0
1973	8	28	12	35000	0.0305	5.1134	1
1973	8	29	12	35000	3.9026	3.6734	-1
1973	8	30	12	35000	6.0274	4.6966	0
1973	8	31	12	35000	0	5.2368	0
1973	9	1	12	35000	4.2022	1.8643	-1
1973	9	2	12	35000	7.5509	1.3375	1
1973	9	3	12	35000	19.854	3.1345	1
1973	9	4	12	35000	19.281	2.2322	-1
1973	9	5	12	35000	6.7199	1.3596	1
1973	9	6	12	35000	8.4447	1.1867	0
1973	9	7	12	35000	0.5787	1.896	-1
1973	9	8	12	35000	0	4.9054	-1
1973	9	9	12	35000	0.402	3.9911	-1
1973	9	10	12	35000	6.6501	2.1747	0
1973	9	11	12	35000	2.2529	1.0464	-1
1973	9	12	12	35000	3.5627	1.5783	-1
1973	9	13	12	35000	28.686	1.2782	1
1973	9	14	12	35000	0	2.5949	-1
1973	9	15	12	35000	0	4.4981	1
1973	9	16	12	35000	0	4.0433	-1
1973	9	17	12	35000	0	3.0686	-1
1973	9	18	12	35000	0	3.6663	1
1973	9	19	12	35000	0	5.1114	-1
1973	9	20	12	35000	0	5.3361	-1
1973	9	21	12	35000	0	5.6766	-1
1973	9	22	12	35000	0	4.6745	-1
1973	9	23	12	35000	0	3.1363	-1
1973	9	24	12	35000	0	2.8996	-1
1973	9	25	12	35000	0	3.7682	1
1973	9	26	12	35000	0.6306	3.4278	-1
1973	9	27	12	35000	8.6773	1.5087	0
1973	9	28	12	35000	8.1545	2.0618	-1
1973	9	29	12	35000	6.744	2.3689	-1
1973	9	30	12	35000	20.064	1.6336	1
1973	10	1	12	35000	0	2.5332	1
1973	10	2	12	35000	5.1645	2.2585	-1
1973	10	3	12	35000	0	3.5997	1
1973	10	4	12	35000	0	3.9797	1
1973	10	5	12	35000	0	4.8458	0
1973	10	6	12	35000	0	3.3751	1
1973	10	7	12	35000	0	4.6844	1
1973	10	8	12	35000	0.1043	3.5834	1
1973	10	9	12	35000	21.007	3.7897	1
1973	10	10	12	35000	0	4.1568	-1
1973	10	11	12	35000	0	3.8008	1
1973	10	12	12	35000	0	4.4179	-1
1973	10	13	12	35000	2.0808	2.1527	0
1973	10	14	12	35000	0.2545	0.6644	-1
1973	10	15	12	35000	3.7683	0.7986	0
1973	10	16	12	35000	20.052	0.6746	1
1973	10	17	12	35000	0	4.6918	-1
1973	10	18	12	35000	0	3.8827	1
1973	10	19	12	35000	0	3.7563	-1
1973	10	20	12	35000	0	2.9942	1
1973	10	21	12	35000	0	3.8046	-1
1973	10	22	12	35000	0	3.9652	0
1973	10	23	12	35000	0	3.768	-1
1973	10	24	12	35000	0	3.728	1
1973	10	25	12	35000	0	3.6217	0
1973	10	26	12	35000	0	3.238	0
1973	10	27	12	35000	0	2.7962	0
1973	10	28	12	35000	3.8512	2.6748	-1
1973	10	29	12	35000	0	2.8432	-1
1973	10	30	12	35000	3.8771	2.9762	-1
1973	10	31	12	35000	7.9017	1.0057	0
1973	11	1	12	35000	0	3.1283	-1
1973	11	2	12	35000	0	2.2317	-1
1973	11	3	12	35000	0	2.2243	-1
1973	11	4	12	35000	34.903	1.9274	-1
1973	11	5	12	35000	0.0065	0.6323	-1
1973	11	6	12	35000	0.088	2.6347	0
1973	11	7	12	35000	6.498	0.2193	-1
1973	11	8	12	35000	1.4834	1.2841	0
1973	11	9	12	35000	0.268	1.4537	0
1973	11	10	12	35000	0	3.0302	1
1973	11	11	12	35000	0	2.5277	-1
1973	11	12	12	35000	0	2.7509	1
1973	11	13	12	35000	0	2.7186	0
1973	11	14	12	35000	0	2.3208	-1
1973	11	15	12	35000	0	1.3725	0
1973	11	16	12	35000	0.8061	3.0362	1
1973	11	17	12	35000	0	2.6165	0
1973	11	18	12	35000	0	2.1751	0
1973	11	19	12	35000	0	1.6608	0
1973	11	20	12	35000	38.347	1.5744	0
1973	11	21	12	35000	11.526	2.2073	-1
1973	11	22	12	35000	0.0133	1.2037	1
1973	11	23	12	35000	2.7002	1.2638	-1
1973	11	24	12	35000	0.973	2.0979	-1
1973	11	25	12	35000	3.7729	1.2135	0
1973	11	26	12	35000	0.7324	1.6627	-1
1973	11	27	12	35000	30.135	1.541	0
1973	11	28	12	35000	0	1.6974	-1
1973	11	29	12	35000	0	2.2075	-1
1973	11	30	12	35000	0	2.2375	1
1973	12	1	12	35000	0	2.2174	-1
1973	12	2	12	35000	0	2.5135	0
1973	12	3	12	35000	1.2021	2.8321	0
1973	12	4	12	35000	24.512	2.9843	-1
1973	12	5	12	35000	0	1.8342	-1
1973	12	6	12	35000	0	2.2416	-1
1973	12	7	12	35000	0	1.8131	0
1973	12	8	12	35000	0	0.8241	1
1973	12	9	12	35000	0	0.9427	-1
1973	12	10	12	35000	0	1.8848	0
1973	12	11	12	35000	0	1.918	0
1973	12	12	12	35000	0	1.9191	-1
1973	12	13	12	35000	0	3.4524	0
1973	12	14	12	35000	0	2.0807	1
1973	12	15	12	35000	5.7037	0.8434	0
1973	12	16	12	35000	0	1.0787	-1
1973	12	17	12	35000	0	1.734	-1
1973	12	18	12	35000	0	2.3248	1
1973	12	19	12	35000	43.518	1.8213	-1
1973	12	20	12	35000	1.0052	0.5503	-1
1973	12	21	12	35000	0.0305	1.1187	1
1973	12	22	12	35000	0	1.6012	0
1973	12	23	12	35000	0.088	1.5092	0
1973	12	24	12	35000	27.873	1.2014	1
1973	12	25	12	35000	67.855	0.4353	1
1973	12	26	12	35000	15.488	1.4123	-1
1973	12	27	12	35000	0	2.0565	-1
1973	12	28	12	35000	0	2.2044	0
1973	12	29	12	35000	0.4539	1.7336	-1
1973	12	30	12	35000	0	0.9128	1
1973	12	31	12	35000	21.464	0.6268	0
1974	1	1	12	35000	0	0.9852	1
1974	1	2	12	35000	0.8625	0.3602	1
1974	1	3	12	35000	13.3	0.3336	-1
1974	1	4	12	35000	2.695	0.2957	-1
1974	1	5	12	35000	0	0.2104	1
1974	1	6	12	35000	17.324	0.3657	-1
1974	1	7	12	35000	0.0054	1.1423	0
1974	1	8	12	35000	6.0198	0.5078	1
1974	1	9	12	35000	0.2126	0.8462	0
1974	1	10	12	35000	0	1.7928	-1
1974	1	11	12	35000	30.579	0.4813	1
1974	1	12	12	35000	0	1.1874	1
1974	1	13	12	35000	0	1.0221	0
1974	1	14	12	35000	18.755	0.5651	1
1974	1	15	12	35000	1.2838	1.593	-1
1974	1	16	12	35000	0.0305	0.34	-1
1974	1	17	12	35000	0	1.1843	-1
1974	1	18	12	35000	4.1374	1.3532	-1
1974	1	19	12	35000	31.652	1.1173	-1
1974	1	20	12	35000	26.641	1.2092	-1
1974	1	21	12	35000	0	1.6496	1
1974	1	22	12	35000	0	2.1975	1
1974	1	23	12	35000	17.201	0.3395	1
1974	1	24	12	35000	22.419	0.1814	0
1974	1	25	12	35000	6.8416	0.1665	1
1974	1	26	12	35000	7.9942	0.9553	-1
1974	1	27	12	35000	1.884	1.9665	-1
1974	1	28	12	35000	20.637	1.4065	-1
1974	1	29	12	35000	0	1.7965	-1
1974	1	30	12	35000	0	2.377	-1
1974	1	31	12	35000	0	2.0985	-1
1974	2	1	12	35000	3.5563	0.6711	1
1974	2	2	12	35000	1.6563	1.4192	-1
1974	2	3	12	35000	0	0.7363	0
1974	2	4	12	35000	0	1.9886	-1
1974	2	5	12	35000	0	2.89	0
1974	2	6	12	35000	12.821	0.5456	1
1974	2	7	12	35000	8.8368	0.3889	1
1974	2	8	12	35000	0	0.6606	0
1974	2	9	12	35000	0	1.5085	-1
1974	2	10	12	35000	0	2.1115	1
1974	2	11	12	35000	0	2.3966	-1
1974	2	12	12	35000	0	3.0349	0
1974	2	13	12	35000	0	2.0568	1
1974	2	14	12	35000	6.3858	0.8537	-1
1974	2	15	12	35000	51.464	0.2058	-1
1974	2	16	12	35000	2.3121	0.8	0
1974	2	17	12	35000	0.088	2.5694	-1
1974	2	18	12	35000	8.8745	1.3593	-1
1974	2	19	12	35000	2.2934	1.7061	-1
1974	2	20	12	35000	0.0532	3.1451	-1
1974	2	21	12	35000	21.07	1.1142	0
1974	2	22	12	35000	0	1.5284	-1
1974	2	23	12	35000	0	1.873	-1
1974	2	24	12	35000	0	2.1437	-1
1974	2	25	12	35000	0	2.6741	-1
1974	2	26	12	35000	0	2.5023	0
1974	2	27	12	35000	0	3.3688	-1
1974	2	28	12	35000	0	2.2406	-1
1974	3	1	12	35000	0	1.6062	0
1974	3	2	12	35000	0	2.2612	-1
1974	3	3	12	35000	0	3.32	0
1974	3	4	12	35000	0	2.6784	0
1974	3	5	12	35000	0	3.306	-1
1974	3	6	12	35000	0	2.9383	-1
1974	3	7	12	35000	0	3.285	-1
1974	3	8	12	35000	0	3.9133	-1
1974	3	9	12	35000	0	2.172	-1
1974	3	10	12	35000	0	1.3469	0
1974	3	11	12	35000	24.445	0.9616	1
1974	3	12	12	35000	10.622	2.7464	-1
1974	3	13	12	35000	0.3079	0.8337	0
1974	3	14	12	35000	0	3.5205	1
1974	3	15	12	35000	0.0266	1.374	-1
1974	3	16	12	35000	0.0609	3.3616	-1
1974	3	17	12	35000	0	3.3541	-1
1974	3	18	12	35000	0	2.6112	-1
1974	3	19	12	35000	7.7247	1.8718	-1
1974	3	20	12	35000	8.0489	2.0393	-1
1974	3	21	12	35000	11.46	0.8572	-1
1974	3	22	12	35000	0.1264	3.7491	0
1974	3	23	12	35000	3.1854	2.6608	1
1974	3	24	12	35000	7.6948	1.3641	0
1974	3	25	12	35000	2.5995	0.8838	-1
1974	3	26	12	35000	20.54	0.4759	1
1974	3	27	12	35000	7.8673	0.9844	-1
1974	3	28	12	35000	0.0001	1.1058	-1
1974	3	29	12	35000	2.7614	5.4968	-1
1974	3	30	12	35000	0	5.2262	1
1974	3	31	12	35000	0	5.9498	1
1974	4	1	12	35000	29.822	3.2184	-1
1974	4	2	12	35000	1.4754	5.6952	0
1974	4	3	12	35000	0	3.2869	-1
1974	4	4	12	35000	4.1883	2.1365	-1
1974	4	5	12	35000	0.1198	4.8081	0
1974	4	6	12	35000	0	4.4042	0
1974	4	7	12	35000	0.3713	2.8987	-1
1974	4	8	12	35000	0.4236	3.653	1
1974	4	9	12	35000	0	5.0306	1
1974	4	10	12	35000	0	4.7964	0
1974	4	11	12	35000	0	3.071	-1
1974	4	12	12	35000	221.52	0.6836	0
1974	4	13	12	35000	42.895	0.7209	0
1974	4	14	12	35000	25.023	2.4793	-1
1974	4	15	12	35000	0	2.069	0
1974	4	16	12	35000	0	5.2424	-1
1974	4	17	12	35000	0	5.3121	-1
1974	4	18	12	35000	0	5.0044	-1
1974	4	19	12	35000	0	2.9486	-1
1974	4	20	12	35000	0	5.1938	0
1974	4	21	12	35000	0	3.0344	-1
1974	4	22	12	35000	23.871	0.9696	0
1974	4	23	12	35000	0	4.1026	-1
1974	4	24	12	35000	0	5.4293	-1
1974	4	25	12	35000	0	4.743	-1
1974	4	26	12	35000	0	5.1958	-1
1974	4	27	12	35000	0	5.0441	1
1974	4	28	12	35000	0	5.4943	-1
1974	4	29	12	35000	0	4.1023	-1
1974	4	30	12	35000	0	3.0475	0
1974	5	1	12	35000	0	1.8399	-1
1974	5	2	12	35000	0.3129	3.9969	1
1974	5	3	12	35000	0	5.0212	1
1974	5	4	12	35000	26.369	2.4693	-1
1974	5	5	12	35000	0.0067	1.7991	-1
1974	5	6	12	35000	0	4.5083	0
1974	5	7	12	35000	0	5.9881	-1
1974	5	8	12	35000	0	3.6883	-1
1974	5	9	12	35000	0	4.2779	-1
1974	5	10	12	35000	0.012	1.7673	-1
1974	5	11	12	35000	32.645	0.7061	0
1974	5	12	12	35000	0	6.4928	1
1974	5	13	12	35000	0	7.1199	-1
1974	5	14	12	35000	0	6.5172	-1
1974	5	15	12	35000	6.1697	1.7178	1
1974	5	16	12	35000	0	4.541	-1
1974	5	17	12	35000	0	4.526	0
1974	5	18	12	35000	0	4.2653	0
1974	5	19	12	35000	0	5.9233	-1
1974	5	20	12	35000	0	3.4384	1
1974	5	21	12	35000	1.9846	2.447	-1
1974	5	22	12	35000	20.079	0.7277	-1
1974	5	23	12	35000	0	3.3773	-1
1974	5	24	12	35000	0	5.0954	-1
1974	5	25	12	35000	0.5449	4.5833	-1
1974	5	26	12	35000	12.767	2.4885	-1
1974	5	27	12	35000	0	4.7522	1
1974	5	28	12	35000	0	6.4192	-1
1974	5	29	12	35000	0	3.9319	-1
1974	5	30	12	35000	0	3.7532	-1
1974	5	31	12	35000	0	2.9083	1
1974	6	1	12	35000	27.416	1.6461	0
1974	6	2	12	35000	0	3.0424	-1
1974	6	3	12	35000	0	4.3256	0
1974	6	4	12	35000	0.2792	5.2161	1
1974	6	5	12	35000	51.277	2.9575	-1
1974	6	6	12	35000	5.402	2.4907	1
1974	6	7	12	35000	0.3393	2.9044	-1
1974	6	8	12	35000	0.0566	2.2645	0
1974	6	9	12	35000	0	5.6687	0
1974	6	10	12	35000	0.335	2.8347	0
1974	6	11	12	35000	0.712	6.9145	0
1974	6	12	12	35000	0	2.7926	1
1974	6	13	12	35000	3.7588	3.5513	0
1974	6	14	12	35000	0	6.0592	1
1974	6	15	12	35000	0	2.0369	1
1974	6	16	12	35000	0	4.0716	0
1974	6	17	12	35000	0	6.1962	1
1974	6	18	12	35000	0	2.5867	-1
1974	6	19	12	35000	0	6.2458	-1
1974	6	20	12	35000	0	6.0703	0
1974	6	21	12	35000	0	6.6316	-1
1974	6	22	12	35000	0	7.1192	-1
1974	6	23	12	35000	38.523	1.5701	1
1974	6	24	12	35000	0	5.7574	-1
1974	6	25	12	35000	0	6.5172	0
1974	6	26	12	35000	0	6.5807	1
1974	6	27	12	35000	0	6.3402	-1
1974	6	28	12	35000	0	6.5734	-1
1974	6	29	12	35000	0	5.5874	1
1974	6	30	12	35000	0	6.1762	1
1974	7	1	12	35000	0	5.8957	-1
1974	7	2	12	35000	0	5.5189	-1
1974	7	3	12	35000	0	6.2657	1
1974	7	4	12	35000	1.5346	4.9742	-1
1974	7	5	12	35000	10.028	2.3502	-1
1974	7	6	12	35000	1.9072	2.6824	-1
1974	7	7	12	35000	0.3827	5.5503	0
1974	7	8	12	35000	2.7859	5.219	1
1974	7	9	12	35000	0	4.6666	1
1974	7	10	12	35000	2.4661	5.6953	-1
1974	7	11	12	35000	0	7.3874	-1
1974	7	12	12	35000	0	6.0601	-1
1974	7	13	12	35000	0	5.7455	-1
1974	7	14	12	35000	0.4612	4.731	-1
1974	7	15	12	35000	2.501	5.0532	-1
1974	7	16	12	35000	0	4.1826	0
1974	7	17	12	35000	0	7.1351	-1
1974	7	18	12	35000	0.5977	2.5743	-1
1974	7	19	12	35000	1.0076	6.124	-1
1974	7	20	12	35000	8.0783	5.614	0
1974	7	21	12	35000	0	6.7668	-1
1974	7	22	12	35000	0	5.9836	1
1974	7	23	12	35000	24.653	1.3968	-1
1974	7	24	12	35000	32.406	1.2704	-1
1974	7	25	12	35000	0	2.8676	-1
1974	7	26	12	35000	5.5101	1.5238	-1
1974	7	27	12	35000	0.0273	3.4261	1
1974	7	28	12	35000	0.0252	4.6865	1
1974	7	29	12	35000	0	7.1319	-1
1974	7	30	12	35000	8.2222	5.3342	-1
1974	7	31	12	35000	0	4.1748	1
1974	8	1	12	35000	0.352	3.6549	0
1974	8	2	12	35000	3.7264	2.5952	0
1974	8	3	12	35000	0.1264	4.0994	1
1974	8	4	12	35000	0.132	3.1967	-1
1974	8	5	12	35000	0	6.2885	0
1974	8	6	12	35000	0.4198	4.2088	1
1974	8	7	12	35000	6.5581	1.4339	0
1974	8	8	12	35000	0.6823	2.013	0
